x,y
831796.691097973,1644151.306672990
831796.021056489,1644151.456185529
831795.343833831,1644151.605598954
831794.670201779,1644151.755061962
831793.989439512,1644151.900734418
831793.308728214,1644152.042715454
831792.624375377,1644152.188338381
831791.943766018,1644152.322936576
831791.252435850,1644152.453694656
831790.561360479,1644152.565995567
831789.870336077,1644152.674605057
831789.193775970,1644152.776029950
831788.513727193,1644152.870022421
831787.837370932,1644152.956681601
831787.168195864,1644153.043439928
831786.506303904,1644153.122914528
831785.833742088,1644153.194857575
831785.157691600,1644153.259368201
831784.492514810,1644153.316644664
831783.820309710,1644153.362747703
831783.137332842,1644153.408702068
831782.450867301,1644153.447224013
831781.753680944,1644153.481905849
831781.017049036,1644153.512351066
831780.276724632,1644153.550129615
831779.532911554,1644153.580475747
831778.781866343,1644153.614414211
831778.041440049,1644153.659575699
831777.326147906,1644153.705084155
831776.610957680,1644153.743209756
831775.895716507,1644153.785026815
831775.173192247,1644153.834127645
831774.447230267,1644153.872104621
831773.713985201,1644153.917365367
831772.977047641,1644153.969959446
831772.229440222,1644154.015021986
831771.481934720,1644154.052701674
831770.720015904,1644154.093874573
831769.961840549,1644154.124022746
831769.196585926,1644154.146688944
831768.435074762,1644154.158330417
831767.673818373,1644154.151514728
831766.923588533,1644154.126390564
831766.169920966,1644154.090142550
831765.416406262,1644154.042820250
831764.662993468,1644153.988115101
831763.913171267,1644153.933459536
831763.181251071,1644153.882743237
831762.488776431,1644153.836263568
831761.835798300,1644153.790329090
831761.197182536,1644153.744592875
831760.555027135,1644153.695115684
831759.887788547,1644153.641600150
831759.163202401,1644153.579908793
831758.359674196,1644153.513435692
831757.488026659,1644153.438638101
831756.551850380,1644153.355565586
831755.551145361,1644153.264218154
831754.496683375,1644153.164744492
831753.413598563,1644153.057491526
831752.312611746,1644152.946299375
831751.204443746,1644152.835008157
831750.103558830,1644152.716433236
831749.038783631,1644152.583588209
831748.028274904,1644152.421955121
831747.071981696,1644152.235225403
831746.166262466,1644152.027040930
831745.292909501,1644151.815611086
831744.412069645,1644151.626230781
831743.509023886,1644151.484541834
831742.590800558,1644151.401717672
831741.700588665,1644151.370970113
831740.860186503,1644151.374139321
831740.069899776,1644151.389076674
831739.283407444,1644151.389297872
831738.497322711,1644151.359987610
831737.668711327,1644151.289476888
831736.779518434,1644151.184900798
831735.843953551,1644151.057531881
831734.969581561,1644150.919931155
831734.041809237,1644150.748364193
831733.071255501,1644150.554053979
831732.050739171,1644150.336901404
831730.994877348,1644150.078647519
831729.863969735,1644149.793512940
831728.779586950,1644149.520096953
831727.738036509,1644149.265732866
831726.757322316,1644149.026977019
831725.822827270,1644148.822088362
831724.913109725,1644148.643386683
831724.028373469,1644148.476106235
831723.161539217,1644148.312765033
831722.305425786,1644148.153263966
831721.463776607,1644147.986578279
831720.629410498,1644147.812608863
831719.791555684,1644147.631207051
831718.957393347,1644147.442471954
831718.126872540,1644147.250095007
831717.296351725,1644147.057718092
831716.473164923,1644146.854366009
831715.653619648,1644146.647372075
831714.837715902,1644146.436736291
831714.018272503,1644146.222359548
831713.198880039,1644146.004291401
831712.379436620,1644145.789914719
831711.560095083,1644145.568155197
831710.740855424,1644145.339012836
831709.925410124,1644145.095154316
831709.120940366,1644144.836678745
831708.330934851,1644144.571018542
831707.558984168,1644144.298223261
831706.801395840,1644144.025626218
831706.065147270,1644143.768092259
831705.346647870,1644143.525571827
831704.635176813,1644143.294224830
831703.937813391,1644143.081533239
831703.258402917,1644142.869089432
831702.589815153,1644142.653102867
831701.928408563,1644142.437215426
831701.270643499,1644142.217686122
831700.616570906,1644141.990823520
831699.965936065,1644141.775084795
831699.318891808,1644141.559395641
831698.657536119,1644141.339816867
831698.003412547,1644141.116645781
831697.345647431,1644140.897116600
831696.680752067,1644140.673796901
831696.005033977,1644140.454020006
831695.333008354,1644140.226909814
831694.653699653,1644140.007083412
831693.963517287,1644139.794491251
831693.262563136,1644139.581750460
831692.568790161,1644139.369108792
831691.867683166,1644139.167442352
831691.166525224,1644138.969467369
831690.454544558,1644138.775035194
831689.746103535,1644138.584344028
831689.030328497,1644138.404628088
