x,y,speed,heading,fix_quality
661601.453558253,1509919.444881097,1.056784,88.58,4
661602.535279250,1509919.469979396,1.059868,88.3,4
661603.599083197,1509919.476529134,1.054728,87.65,4
661604.627053035,1509919.445981699,1.0958480000000002,88.87,4
661605.726918137,1509919.452753549,1.140052,87.08,4
661606.790495054,1509919.496178604,1.046504,90.93,4
661607.925740187,1509919.613798143,1.032112,89.77,4
661608.989657669,1509919.601910505,1.127716,92.77,4
661610.179675666,1509919.609237626,1.2464499999999998,93.11,4
661611.423898921,1509919.598460261,1.219208,90.35,4
661612.595772829,1509919.624114068,1.154444,89.9,4
661613.749616164,1509919.649656908,1.242852,88.29,5
661614.885428926,1509919.675088777,1.056784,87.51,5
661615.985180538,1509919.700298653,1.041878,90.54,4
661617.048984530,1509919.706848937,1.017206,89.91,5
661618.148849679,1509919.713621309,1.1138379999999999,87.8,5
661619.230230138,1509919.794033085,1.082484,86.86,5
661620.311837654,1509919.837569715,1.084026,88.14,5
661621.411362219,1509919.899655010,1.1184640000000001,88.86,5
661622.547288532,1509919.906649617,1.088138,87.79,5
661623.610979010,1509919.931637763,1.088652,89.09,5
661624.746678266,1509919.975507657,1.1102400000000001,89.42,5
661625.882491052,1509920.000940005,1.1801439999999999,86.66,5
661627.054137929,1509920.063469652,1.1971060000000002,89.49,5
661628.243588308,1509920.162985573,1.165752,81.77,5
661629.343112878,1509920.225071203,1.117436,83.9,5
661630.406576293,1509920.286934818,1.055756,86.42,5
661631.524244976,1509920.330693976,1.102016,90.13,5
661632.623769544,1509920.392779746,1.165238,85.08,5
661634.036869698,1509920.443642450,1.09482,84.25,5
661635.536849088,1509920.552992158,1.22589,92.61,5
661637.117106852,1509920.622791258,1.202246,91.38,5
661638.517539710,1509920.651437979,1.1539300000000001,86.13,5
661640.157081511,1509920.841737547,1.069634,87.5,5
661641.497367236,1509920.890036557,1.08968,88.85,5
661643.097632948,1509920.959959237,0.647126,80.89,5
661644.657882772,1509921.029635578,0.880996,90.45,5
661646.458474553,1509921.060747105,0.9108080000000001,90.04,5
661648.278704370,1509921.152047301,1.0023,85.48,5
661650.374017564,1509921.197270609,0.457974,91.2,5
661652.709383322,1509921.234344900,1.05884,93.4,5
661655.157564159,1509921.362879590,1.0048700000000002,86.51,5
661657.357160576,1509921.353735420,0.322278,91.42,5
661659.783225625,1509921.391368958,0.260084,91.42,5
661663.139097720,1509921.412038226,0.841418,86.04,5
661665.882889693,1509921.406246584,0.7663740000000001,87.29,5
661668.195860271,1509921.397801628,1.206872,86.86,5
