x,y,speed,heading,fix_quality
661565.325662791,1509763.087042711,2.1207640000000003,267.81,4
661563.180465787,1509763.000086382,2.1259040000000002,267.84,4
661561.053299469,1509762.913241203,2.1068860000000003,268.04,4
661558.908102473,1509762.826285227,2.080158,268.43,4
661556.780936165,1509762.739440396,2.130016,267.72,4
661554.761953936,1509762.653261548,2.052916,267.25,4
661552.670848996,1509762.566638989,2.1043160000000003,269.64,4
661550.453529304,1509762.479239843,2.259544,269.45,4
661548.236096151,1509762.410278474,2.09969,268.69,4
661546.109043332,1509762.304996927,2.081186,269.58,4
661544.035742161,1509762.255361200,2.076046,268.51,4
661541.944750711,1509762.150301915,2.1140820000000002,267.68,4
661539.799894152,1509762.008034750,2.1567439999999998,266.52,4
661537.673181723,1509761.847441132,2.152632,265.22,4
661535.510634851,1509761.649750605,2.13053,265.69,4
661533.329943829,1509761.470386893,2.197864,265.51,4
661531.149593162,1509761.235710605,2.188098,263.01,4
661529.077426551,1509761.001700204,2.0745039999999997,262.12,4
661527.041321278,1509760.767911867,2.167538,263.16,4
661524.969268079,1509760.515464210,2.0076840000000002,266.94,4
661523.040666144,1509760.392967394,1.9043700000000001,268.1,4
661521.093239387,1509760.399422879,1.9552559999999999,272.79,4
661519.180172295,1509760.682664186,1.866334,282.47,4
661517.427793118,1509761.225030310,1.838578,289.49,5
661515.872163250,1509762.026743099,1.605736,307.75,4
661514.602982318,1509763.162107559,1.7733,319.13,4
661513.386078424,1509764.592806260,1.83241,323.68,4
661512.421036889,1509766.117246080,1.859138,330.64,4
661511.545127842,1509767.808178889,1.95063,336.04,4
661510.812670181,1509769.629062323,1.9845540000000002,341.37,4
661510.296126883,1509771.525027368,1.9845540000000002,348.54,4
661509.996065116,1509773.403886086,1.875586,353.04,4
661509.821764284,1509775.357271715,2.05086,357.9,4
661509.827429795,1509777.367079483,2.009226,5.0,4
661510.085638040,1509779.360002807,1.969648,9.4,4
661510.524833516,1509781.243410014,1.941892,13.01,4
661511.108160773,1509783.146142340,1.9809560000000002,15.79,4
661511.655426607,1509785.048652809,2.016936,15.95,4
661512.238640224,1509786.969822768,1.993806,17.15,4
661512.839884398,1509788.891103693,1.929556,16.55,4
661513.387830617,1509790.682988716,1.8133920000000001,16.95,4
661513.882025116,1509792.419228177,1.738348,13.49,4
661514.322354463,1509794.118259656,1.749656,14.06,4
661514.727303114,1509795.706443747,1.5404579999999999,13.63,4
661515.096871084,1509797.183780448,1.50345,14.38,4
661515.448748693,1509798.605693458,1.382146,14.18,4
