x,y
661555.228712345,1509871.878283748
661555.866556400,1509872.648449290
661556.506862124,1509873.416560496
661557.150461720,1509874.181922868
661557.797516743,1509874.944361509
661558.445637473,1509875.705898779
661559.091567026,1509876.469295800
661559.734951466,1509877.234826921
661560.374052507,1509878.003949707
661561.008504509,1509878.776900984
661561.640780298,1509879.551644379
661562.265953819,1509880.332129238
661562.891225761,1509881.112536034
661563.517131663,1509881.892434618
661564.144634141,1509882.671046646
661564.773636831,1509883.448449769
661565.407215408,1509884.222120673
661566.042305829,1509884.994558474
661566.686377040,1509885.759521844
661567.331486751,1509886.523608629
661567.980035304,1509887.284781917
661568.627549225,1509888.046833834
661569.273604365,1509888.810124576
661569.918222425,1509889.574628094
661570.562056957,1509890.339792844
661571.200014259,1509891.109859342
661571.835870334,1509891.881652338
661572.461189421,1509892.662021507
661573.084151936,1509893.444261100
661573.702188129,1509894.230410745
661574.317232759,1509895.018894715
661574.929548763,1509895.809507839
661575.535270632,1509896.605167717
661576.138470045,1509897.402758131
661576.735078954,1509898.205287758
661577.330256610,1509899.008875748
661577.919269582,1509899.816999326
661578.506595145,1509900.626344168
661579.090183505,1509901.438393814
661579.669822252,1509902.253250093
661580.244722408,1509903.071473663
661580.818117903,1509903.890750743
661581.390321521,1509904.710862333
661581.963138801,1509905.530545195
661582.536360775,1509906.349945322
661583.109718356,1509907.169250558
661583.683154923,1509907.988500522
661584.255295566,1509908.808655311
661584.826810656,1509909.629246867
661585.399796390,1509910.448811479
661585.973328189,1509911.267994778
661586.547681023,1509912.086602483
661587.122234983,1509912.905069188
661587.696573912,1509913.723686796
661588.271192483,1509914.542106768
661588.850799283,1509915.357003055
661589.430542682,1509916.171802112
661590.010710994,1509916.986298723
661590.589164055,1509917.802011164
661591.165571801,1509918.619173393
661591.737269038,1509919.439628950
661592.306834710,1509920.261574779
661592.865450168,1509921.090993726
661593.421336138,1509921.922237953
661593.968605777,1509922.759194309
661594.513537963,1509923.597668518
661595.055486720,1509924.438080051
661595.598507157,1509925.277799139
661596.142035488,1509926.117189481
661596.693089836,1509926.951658837
661597.247393898,1509927.783955027
661597.808089400,1509928.611977100
661598.373108494,1509929.437048411
661598.940516200,1509930.260482333
661599.512879210,1509931.080482689
661600.087240034,1509931.899081630
661600.663418561,1509932.716405498
661601.241744058,1509933.532211197
661601.820173713,1509934.347943437
661602.398308384,1509935.163884796
661602.982038867,1509935.975809306
661603.570170040,1509936.784574861
