x,y
831883.677671028,1644386.675675390
831884.649916209,1644386.441754811
831885.619873685,1644386.198533693
831886.586797331,1644385.943563713
831887.549607640,1644385.673526337
831888.508975796,1644385.391400137
831889.463478239,1644385.093440327
831890.411842136,1644384.776361192
831891.357550636,1644384.451345714
831892.300104109,1644384.117391400
831893.241662656,1644383.780567015
831894.185388164,1644383.449846404
831895.129837064,1644383.121188107
831896.073031409,1644382.788964269
831897.015194105,1644382.453808404
831897.953644194,1644382.108540216
831898.884156095,1644381.742472507
831899.810633804,1644381.366122864
831900.735546786,1644380.985964047
831901.660101426,1644380.604924418
831902.584634086,1644380.223833384
831903.509653371,1644379.843948762
831904.437956294,1644379.472138530
831905.364338207,1644379.095716876
831906.284092000,1644378.703245327
831907.201748397,1644378.305870520
831908.116991397,1644377.903021201
831909.025427495,1644377.485105847
831909.932022781,1644377.063134273
831910.839426012,1644376.642881821
831911.744197748,1644376.216998522
831912.644553671,1644375.781893588
831913.539667387,1644375.336091192
831914.427995182,1644374.876979979
831915.307006331,1644374.400306289
831916.177914733,1644373.908895788
831917.045057201,1644373.410837146
831917.909485411,1644372.908111521
831918.769476032,1644372.397803287
831919.628620495,1644371.886071427
831920.488472221,1644371.375535407
831921.343944445,1644370.857692975
831922.194164207,1644370.331265125
831923.042053026,1644369.801091050
831923.883970501,1644369.261489378
831924.719239305,1644368.711657906
831925.542231795,1644368.143655315
831926.359494030,1644367.567397160
831927.164764005,1644366.974542306
831927.960891285,1644366.369433139
